delivery_time,feedback,hourlie,name_reviewer,price,sales_num,location,favorites,time,star_review,reviews_num,FLNCR_RSPN_CMMT,review,rating_perc,,Cleaned_Review,Label,pos,neutral,Keywords,Review_Label
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Alexander R.,$31,685,"London, United Kingdom            ",448,19-Apr-15,5,432,,"<p>Brilliant service, highly recommended!</p>",96%,,"Brilliant service, highly recommended!",pos,0.531587215,0.310054477,"['Brilliant', 'service', 'highly', 'recommended']",Quality
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Jo-Dee W.,$31,685,"Bangkok, Thailand            ",448,18-Apr-15,1,432,,<p>I paid in advance and never heard from him again.  Didn't see much work done either.  Not happy</p>,96%,,I paid in advance and never heard from him again.  Didn't see much work done either.  Not happy,pos,0.885461919,0.150127505,"['paid', 'advance', 'never', 'heard', 'again', 'Did', ""n't"", 'see', 'much', 'work', 'done', 'Not', 'happy']",Money
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Elizabeth F.,$31,685,"Macau, Macao            ",448,17-Apr-15,5,432,,<p>Very helpful! Highly recommend.</p>,96%,,Very helpful! Highly recommend.,neg,0.321558754,0.184052691,"['Very', 'helpful', 'Highly', 'recommend']",Quality
5,,"PREMIUM - Local SEO Rankings. Professional Audits, Citations, Maps and Backlinks",Owen S.,$277,28,"Poole, United Kingdom            ",9,05-Apr-15,5,14,,<p>No problems </p>,99%,,No problems ,pos,0.6678817,0.306728901,['problems'],Quality
5,,"PREMIUM - Local SEO Rankings. Professional Audits, Citations, Maps and Backlinks",Laura B.,$277,28,"Accrington, United Kingdom            ",9,26-Mar-15,5,14,,<p>Thank you</p>,99%,,Thank you,neutral,0.35159328,0.532735139,['Thank'],Quality
5,,"PREMIUM - Local SEO Rankings. Professional Audits, Citations, Maps and Backlinks",Tracey L.,$277,28,"Wandsworth, United Kingdom            ",9,18-Mar-15,5,14,,"<p>I will defiantly be using your services again in the very near future. Many Thanks for you quick &amp; efficient work. <br>
<br>
Best<br>
<br>
Tracey </p>",99%,,I will defiantly be using your services again in the very near future. Many Thanks for you quick &  efficient work.   Best  Tracey ,pos,0.598235368,0.399785168,"['will', 'defiantly', 'be', 'using', 'services', 'again', 'very', 'near', 'future', 'Many', 'Thanks', 'quick', 'efficient', 'work', 'Best', 'Tracey']",Time
5,,"PREMIUM - Local SEO Rankings. Professional Audits, Citations, Maps and Backlinks",Ruby R.,$277,28,"Bargoed, United Kingdom            ",9,11-Mar-15,5,14,,<p>thanks </p>,99%,,thanks ,pos,0.794756354,0.254620382,['thanks'],Quality
5,,"PREMIUM - Local SEO Rankings. Professional Audits, Citations, Maps and Backlinks",Owen S.,$277,28,"Poole, United Kingdom            ",9,09-Feb-15,5,14,,<p>No problems.</p>,99%,,No problems.,pos,0.671327164,0.398096257,['problems'],Quality
5,,"PREMIUM - Local SEO Rankings. Professional Audits, Citations, Maps and Backlinks",Steven C.,$277,28,"Brooklyn, United States            ",9,14-Oct-14,5,14,,<p>great job </p>,99%,,great job ,neutral,0.35159328,0.532735139,"['great', 'job']",Quality
5,,"PREMIUM - Local SEO Rankings. Professional Audits, Citations, Maps and Backlinks",Kelly M.,$277,28,"Sucy-en-Brie, France            ",9,03-Oct-14,5,14,,<p>thank you</p>,99%,,thank you,pos,0.785432684,0.421574532,['thank'],Quality
5,,"PREMIUM - Local SEO Rankings. Professional Audits, Citations, Maps and Backlinks",Michael R.,$277,28,"London, United Kingdom            ",9,05-Jun-14,5,14,,<p>Excellent.</p>,99%,,Excellent.,pos,0.598235368,0.399785168,['Excellent'],Quality
5,,"PREMIUM - Local SEO Rankings. Professional Audits, Citations, Maps and Backlinks",Zacharias G.,$277,28,"Nicosia, Cyprus            ",9,02-May-14,5,14,,<p>great job</p>,99%,,great job,pos,0.780934654,0.067687657,"['great', 'job']",Quality
5,,"PREMIUM - Local SEO Rankings. Professional Audits, Citations, Maps and Backlinks",Steven H.,$277,28,"Andover, United Kingdom            ",9,24-Mar-14,4,14,,<p>Thanks</p>,99%,,Thanks,pos,0.785432684,0.421574532,['Thanks'],Quality
1,,Provide you with a comprehensive website review,S M.,$31,2,"Portsmouth, United Kingdom            ",,19-Feb-14,4,1,,"<p>Very quick, and a detailed report. Thank you!</p>",80%,,"Very quick, and a detailed report. Thank you!",pos,0.671327164,0.398096257,"['Very', 'quick', 'detailed', 'report', 'Thank']",Time
3,,"Create THE BEST white hat SEO, specific to keyword analysis and organic back links","""Rick"" C.",$31,6,"Pasadena, United States            ",16,29-Dec-14,5,3,,<p>Social B.. vanessa have provided several services that were critical to our overall company's social platforms.  We value their expertise and dedication.  We are looking forward to working with them in the future.  </p>,100%,,Social B.. vanessa have provided several services that were critical to our overall company's social platforms.  We value their expertise and dedication.  We are looking forward to working with them in the future.  ,pos,0.821417533,0.148062666,"['Social', 'B..', 'vanessa', 'have', 'provided', 'several', 'services', 'were', 'critical', 'overall', 'company', 'social', 'platforms', 'value', 'expertise', 'dedication', 'are', 'looking', 'forward', 'working', 'future']",Quality
3,,"Create THE BEST white hat SEO, specific to keyword analysis and organic back links",Steve S.,$31,6,"City of London, United Kingdom            ",16,26-Aug-14,5,3,,<p>Very good thank you.</p>,100%,,Very good thank you.,neutral,0.550346329,0.76558392,"['Very', 'good', 'thank']",Quality
3,,"Create THE BEST white hat SEO, specific to keyword analysis and organic back links",Peaceful N.,$31,6,"City of London, United Kingdom            ",16,10-Aug-14,5,3,,<p>Amazeballs!</p>,100%,,Amazeballs!,pos,0.777263027,0.085356161,"['Amazeballs', '!']",Quality
3,,Analyse  backlink quality and SEO methods,J S.,$46,67,"City of London, United Kingdom            ",49,21-Jan-13,5,64,,<p>Great working with Norman. Will be working with him again. He was kind enough to change the format of the report to better suit my needs.</p>,98%,,Great working with Norman. Will be working with him again. He was kind enough to change the format of the report to better suit my needs.,neutral,0.490448001,0.595089061,"['Great', 'working', 'Norman', 'Will', 'be', 'working', 'again', 'was', 'kind', 'enough', 'change', 'format', 'report', 'better', 'suit', 'needs']",Quality
3,,Analyse  backlink quality and SEO methods,Francis T.,$46,67,"Heywood, United Kingdom            ",49,12-Dec-12,5,64,,<p>Knows his stuff. Highly recommended.</p>,98%,,Knows his stuff. Highly recommended.,neutral,0.564097062,0.533796698,"['Knows', 'stuff', 'Highly', 'recommended']",Quality
3,,Analyse  backlink quality and SEO methods,Francis T.,$46,67,"Heywood, United Kingdom            ",49,22-Nov-12,5,64,,<p>Very good service</p>,98%,,Very good service,neutral,0.737582398,0.523173546,"['Very', 'good', 'service']",Quality
3,,Analyse  backlink quality and SEO methods,Francis T.,$46,67,"Heywood, United Kingdom            ",49,20-Nov-12,5,64,,"<p>Provided very clear reports which in the SEO world is a first for us!<br>
Will definitely use again.<br>
</p>",98%,,Provided very clear reports which in the SEO world is a first for us! Will definitely use again. ,pos,0.760741903,0.110179455,"['Provided', 'very', 'clear', 'reports', 'SEO', 'world', 'is', 'first', 'Will', 'definitely', 'use', 'again']",Quality
2,,"Provide SEO Audit, Backlinks & Competitor Analysis to improve your Google rankings",Graeme D.,$37,2,"London, United Kingdom            ",1,16-Jun-14,5,2,,<p>Thank you Sharat. Went beyond the requirements.</p>,100%,,Thank you Sharat. Went beyond the requirements.,neutral,0.788421375,0.705854326,"['Thank', 'Sharat', 'Went', 'requirements']",Quality
2,,"Provide SEO Audit, Backlinks & Competitor Analysis to improve your Google rankings",Novaflare F.,$37,2,"London, United Kingdom            ",1,24-Feb-14,5,2,,<p>Top freelancer!</p>,100%,,Top freelancer!,pos,0.547326972,0.413964301,"['Top', 'freelancer']",Quality
7,,Analyze & remove all SEO spammy backlinks from PENGUIN 3.0 hit,Jonathan A.,$77,108,"Stamford, United Kingdom            ",62,11-Sep-13,5,56,,<p>Removed all the bad backlinks within the timeframe. I will use again very soon. Many thanks!</p>,93%,,Removed all the bad backlinks within the timeframe. I will use again very soon. Many thanks!,neutral,0.595807204,0.50802559,"['Removed', 'bad', 'backlinks', 'timeframe', 'will', 'use', 'again', 'very', 'soon', 'Many', 'thanks']",Quality
7,,Analyze & remove all SEO spammy backlinks from PENGUIN 3.0 hit,Richard W.,$77,108,"Worcester, United Kingdom            ",62,22-Aug-13,5,56,,<p>Excellent work</p>,93%,,Excellent work,pos,0.537827327,0.276350887,"['Excellent', 'work']",Quality
7,,Analyze & remove all SEO spammy backlinks from PENGUIN 3.0 hit,Marc L.,$77,108,"Coopersburg, United States            ",62,18-Aug-13,5,56,,"<p>Fast &amp; Efficient, I hope to use on a regular basis! Thanks again!</p>",93%,,"Fast &; Efficient, I hope to use on a regular basis! Thanks again!",pos,0.764886947,0.045164959,"['Fast', 'Efficient', 'hope', 'use', 'regular', 'basis', 'Thanks', 'again']",Time
7,,Analyze & remove all SEO spammy backlinks from PENGUIN 3.0 hit,Simon G.,$77,108,"Crewe, United Kingdom            ",62,09-Aug-13,4,56,,<p>Good work - quicker than listed</p>,93%,,Good work - quicker than listed,pos,0.531652654,0.395089061,"['Good', 'work', 'quicker', 'listed']",Time
7,,Analyze & remove all SEO spammy backlinks from PENGUIN 3.0 hit,Michael G.,$77,108,"La Mesa, United States            ",62,08-Aug-13,5,56,,<p>I have used Franklin's services multiple times and he does a great job.  </p>,93%,,I have used Franklin's services multiple times and he does a great job.  ,pos,0.590126275,0.177512387,"['have', 'used', 'Franklin', 'services', 'multiple', 'times', 'does', 'great', 'job']",Quality
7,,Analyze & remove all SEO spammy backlinks from PENGUIN 3.0 hit,Michael G.,$77,108,"La Mesa, United States            ",62,30-Jul-13,5,56,,<p>Great to work with and was willing to answer any questions that I had. </p>,93%,,Great to work with and was willing to answer any questions that I had. ,pos,0.766011509,0.238918788,"['Great', 'work', 'was', 'willing', 'answer', 'questions', 'had']",Quality
3,,Fix Google Penguin (Bad Links) Penalty by Identifying and Dealing with Bad Back Links,Tez F.,$62,5,"Sittingbourne, United Kingdom            ",3,21-Jul-15,5,7,,<p>Fantastic as per usual great guy to work with with even better results</p>,100%,,Fantastic as per usual great guy to work with with even better results,pos,0.530232975,0.094847684,"['Fantastic', 'per', 'usual', 'great', 'guy', 'work', 'even', 'better', 'results']",Quality
3,,Fix Google Penguin (Bad Links) Penalty by Identifying and Dealing with Bad Back Links,Tez F.,$62,5,"Sittingbourne, United Kingdom            ",3,16-Jul-15,5,7,,<p>Fantastic person for all your seo needs. Goes above and beyond to get more results than you can even dream of</p>,100%,,Fantastic person for all your seo needs. Goes above and beyond to get more results than you can even dream of,pos,0.79778849,0.230561436,"['Fantastic', 'person', 'seo', 'needs', 'Goes', 'get', 'more', 'results', 'can', 'even', 'dream']",Quality
3,,Fix Google Penguin (Bad Links) Penalty by Identifying and Dealing with Bad Back Links,James C.,$62,5,"Cheltenham, United Kingdom            ",3,08-Oct-14,5,7,,<p>Excellent service will be using again. </p>,100%,,Excellent service will be using again. ,pos,0.721680551,0.214864074,"['Excellent', 'service', 'will', 'be', 'using', 'again']",Quality
3,,Fix Google Penguin (Bad Links) Penalty by Identifying and Dealing with Bad Back Links,Mowgli F.,$62,5,"London, United Kingdom            ",3,08-Aug-14,5,7,,<p>I was a bit sceptical about any SEO service but Steven was extremely helpful and extremely honest. He explained complex stuff several times when I didn't understand the first time round! I have worked with him again since. Thanks for your help - you've restored my faith in SEO!</p>,100%,,I was a bit sceptical about any SEO service but Steven was extremely helpful and extremely honest. He explained complex stuff several times when I didn't understand the first time round! I have worked with him again since. Thanks for your help - you've restored my faith in SEO!,pos,0.784283002,0.097284991,"['was', 'bit', 'sceptical', 'SEO', 'service', 'Steven', 'was', 'extremely', 'helpful', 'extremely', 'honest', 'explained', 'complex', 'stuff', 'several', 'times', 'when', 'did', ""n't"", 'understand', 'first', 'time', 'round', 'have', 'worked', 'again', 'Thanks', 'help', ""'ve"", 'restored', 'faith', 'SEO']",Quality
3,,Fix Google Penguin (Bad Links) Penalty by Identifying and Dealing with Bad Back Links,Peter G.,$62,5,"London, United Kingdom            ",3,31-May-14,5,7,,<p>great thanks</p>,100%,,great thanks,pos,0.581951318,0.212896616,"['great', 'thanks']",Quality
3,,Fix Google Penguin (Bad Links) Penalty by Identifying and Dealing with Bad Back Links,Peter G.,$62,5,"London, United Kingdom            ",3,29-May-14,5,7,,<p>excellent</p>,100%,,excellent,pos,0.780038257,0.26422864,['excellent'],Quality
3,,Fix Google Penguin (Bad Links) Penalty by Identifying and Dealing with Bad Back Links,Peter G.,$62,5,"London, United Kingdom            ",3,29-May-14,5,7,,"<p>Great work and very thorough, thank you.</p>",100%,,"Great work and very thorough, thank you.",pos,0.780934654,0.067687657,"['Great', 'work', 'very', 'thorough', 'thank']",Quality
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,ASHLEY F.,$46,404,"City of London, United Kingdom            ",350,20-Jan-15,5,233,,"<p>Capable, competent, articulate and Martin did exactly what he committed to doing and delivered a well written comprehensive audit very speedily. Would thoroughly recommend him - he deserves to succeed. Many thanks Martin</p>",98%,,"Capable, competent, articulate and Martin did exactly what he committed to doing and delivered a well written comprehensive audit very speedily. Would thoroughly recommend him - he deserves to succeed. Many thanks Martin",pos,0.840394712,0.174816601,"['Capable', 'competent', 'articulate', 'Martin', 'did', 'exactly', 'committed', 'doing', 'delivered', 'well', 'written', 'comprehensive', 'audit', 'very', 'speedily', 'Would', 'thoroughly', 'recommend', 'deserves', 'succeed', 'Many', 'thanks', 'Martin']",Time
