delivery_time,feedback,hourlie,name_reviewer,price,sales_num,location,favorites,time,star_review,reviews_num,FLNCR_RSPN_CMMT,review,rating_perc,
5,,"Be your SEO consultant. Back links, SEO, website review etc",Bruce R.,$123,53,"Chessington, United Kingdom            ",180,20 Mar 2013,5,40,,"<p>Great job Joannne. Look forward to building up a working relationship with you in the future. All the best, Bruce www.rutlandproductions.co.uk</p>",97%,
5,,"Be your SEO consultant. Back links, SEO, website review etc",Andrew J.,$123,53,"Chippenham, United Kingdom            ",180,19 Mar 2013,5,40,,<p>We received a very thorough report from Joanne and now have a clear objective of hour to improve the SEO on our website.</p>,97%,
5,,"Be your SEO consultant. Back links, SEO, website review etc",James L.,$123,53,"Winchester, United Kingdom            ",180,11 Mar 2013,5,40,,"<p>Great, thanks Joanne. Recommended!</p>",97%,
5,,"Be your SEO consultant. Back links, SEO, website review etc",David F.,$123,53,"Cardiff, United Kingdom            ",180,02 Mar 2013,5,40,,"<p>Excellent advice, tailored to my situation. Would love to work with Jo again.</p>",97%,
3,,Analyse  backlink quality and SEO methods,Russell P.,$46,67,"London, United Kingdom            ",49,22 Jun 2013,5,64,,<p>Quick turnaround. Informative work.</p>,98%,
3,,Analyse  backlink quality and SEO methods,Ludwig M.,$46,67,"Hamburg, Germany            ",49,22 Jun 2013,5,64,,"<p>Great help, thanky to Norman!</p>",98%,
3,,Analyse  backlink quality and SEO methods,Paul M.,$46,67,"Surrey, United Kingdom            ",49,22 Jun 2013,5,64,,"<p>Perfect again, Thank you.</p>",98%,
3,,Analyse  backlink quality and SEO methods,Michael G.,$46,67,"New Malden, United Kingdom            ",49,22 Jun 2013,5,64,,<p>Very quick and efficient.  Have already ordered the next job!</p>,98%,
3,,Analyse  backlink quality and SEO methods,Peter C.,$46,67,"Bristol, United Kingdom            ",49,15 Jun 2013,5,64,,<p>Norman is very knowledgeable . I would highly recommend this service especially in light of recent google updates.</p>,98%,
3,,Analyse  backlink quality and SEO methods,Paul M.,$46,67,"Surrey, United Kingdom            ",49,21 May 2013,5,64,,"<p>Great, TY</p>",98%,
3,,Analyse  backlink quality and SEO methods,Tim S.,$46,67,"York, United Kingdom            ",49,12 Mar 2013,5,64,,<p>Thanks for a quick and speedy report.</p>,98%,
3,,Analyse  backlink quality and SEO methods,Adam S.,$46,67,"Pontefract, United Kingdom            ",49,14 Feb 2013,5,64,,<p>Norman was excellent. Great to deal with and very fast with his response. Will defo use again. </p>,98%,
3,,Analyse  backlink quality and SEO methods,Peter C.,$46,67,"Bristol, United Kingdom            ",49,13 Feb 2013,5,64,,<p>Very comprehensive and found some bad links I had previously missed. Would def. recommend.</p>,98%,
3,,Analyse  backlink quality and SEO methods,Richard C.,$46,67,"Hull, United Kingdom            ",49,30 Jan 2013,5,64,,<p>Comprehensive report - thanks</p>,98%,
7,,Analyze & remove all SEO spammy backlinks from PENGUIN 3.0 hit,Leemackenzie M.,$77,108,"Welling, United Kingdom            ",62,17 Nov 2013,5,56,,<p>Great job thanks </p>,93%,
7,,Analyze & remove all SEO spammy backlinks from PENGUIN 3.0 hit,Mark C.,$77,108,"London, United Kingdom            ",62,16 Nov 2013,5,56,,"<p>Franklin did great, he had some internet problems with his ISP which weren't his fault. but got back to me quickly and even offered advice above the job that I paid for. Reliable People per hour guy!</p>",93%,
7,,Analyze & remove all SEO spammy backlinks from PENGUIN 3.0 hit,Mark C.,$77,108,"London, United Kingdom            ",62,03 Nov 2013,5,56,,"<p>I saw improvement within days rather than weeks after Franklins work. Could do with better communication though. I would still definitely recommend the service, good value for money.</p>",93%,
7,,Analyze & remove all SEO spammy backlinks from PENGUIN 3.0 hit,David J.,$77,108,"Aldershot, United Kingdom            ",62,21 Oct 2013,4,56,,<p>Would use again.</p>,93%,
7,,Analyze & remove all SEO spammy backlinks from PENGUIN 3.0 hit,Hung N.,$77,108,"Hanoi, Viet Nam            ",62,07 Oct 2013,5,56,,<p>Fantastic hourly! It helped get my Google ranking with weeks!!</p>,93%,
7,,Analyze & remove all SEO spammy backlinks from PENGUIN 3.0 hit,Oguz O.,$77,108,"Lindenhurst, United States            ",62,01 Oct 2013,5,56,,<p>Awesome</p>,93%,
7,,Analyze & remove all SEO spammy backlinks from PENGUIN 3.0 hit,Paul S.,$77,108,"London, United Kingdom            ",62,29 Sep 2013,1,56,,"<p>Send me a file with a few links on there which were apparently bad. Within these links were website we own, designed and run (so that's wrong)<br>
<br>
Totally missed important links with duplicate anchor text.<br>
<br>
Total waste of money and time.<br>
<br>
No response to Emails asking about the provided list.</p>",93%,
7,,Analyze & remove all SEO spammy backlinks from PENGUIN 3.0 hit,Mr R.,$77,108,"Uxbridge, United Kingdom            ",62,18 Sep 2013,4,56,,"<p>good service, thanks :)</p>",93%,
7,,Analyze & remove all SEO spammy backlinks from PENGUIN 3.0 hit,John D.,$77,108,"Cambridge, United Kingdom            ",62,17 Sep 2013,4,56,,"<p>Franklin produced a good list of low quality links that could be causing issues with our rank, for that I am grateful. However before uploading the links to the Google disavow tool, I decided to check each one and found that our blog (which is a subdomain of our main site and linked from our main site) was included. My advice to other buyers would be to check and double check the list produced before submitting to Google’s disavow tool.</p>",93%,
7,,Analyze & remove all SEO spammy backlinks from PENGUIN 3.0 hit,Jonathan A.,$77,108,"Stamford, United Kingdom            ",62,17 Sep 2013,5,56,,<p>Great work.</p>,93%,
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Paulius A.,$46,404,"London, United Kingdom            ",350,23 Feb 2015,5,233,,<p>Martin is an excellent professional. Very helpful and completed work on time as promised. The work exceeded my expectations. A++</p>,98%,
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Maria A.,$46,404,"London, United Kingdom            ",350,21 Feb 2015,5,233,,<p>Highly recommend.</p>,98%,
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Jide I.,$46,404,"Woodland Hills, United States            ",350,17 Feb 2015,5,233,,"<p>Martin delivered a concise report as promised and expected<br>
<br>
Kudos</p>",98%,
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Mark,$46,404,"Maidenhead, United Kingdom            ",350,17 Feb 2015,5,233,,"<p>Excelent - extremely thorough and all the recommendations were extremely helpful. <br>
<br>
thanks<br>
<br>
Mark</p>",98%,
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Charlotte T.,$46,404,"Egham, United Kingdom            ",350,06 Feb 2015,5,233,,<p>Very fast response. Report was interesting. Many thanks.</p>,98%,
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Philip M.,$46,404,"Dorking, United Kingdom            ",350,03 Feb 2015,5,233,,"<p>Really great job, well explained for me as a beginner. </p>",98%,
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Martin G.,$46,404,"Wrexham, United Kingdom            ",350,03 Feb 2015,5,233,,"<p>Quick and detailed report, great service!</p>",98%,
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Bolaji F.,$46,404,"Dagenham, United Kingdom            ",350,02 Feb 2015,5,233,,<p>A quick and professional service. Many thanks</p>,98%,
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Carl W.,$46,404,"Bournemouth, United Kingdom            ",350,29 Jan 2015,5,233,,<p>good as always </p>,98%,
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Carl W.,$46,404,"Bournemouth, United Kingdom            ",350,27 Jan 2015,5,233,,<p>good as always </p>,98%,
3,,Do inbound marketing plan for your website,Cody H.,$112,1,"Phoenix, United States            ",,12 Feb 2014,5,1,,<p>Great work</p>,100%,
3,,Most Detailed Keyword Research for SEO or PPC,Mitch M.,$31,138,"Northampton, United Kingdom            ",116,02 Jun 2014,5,86,,<p>Very pleased</p>,98%,
3,,Most Detailed Keyword Research for SEO or PPC,Mitch M.,$31,138,"Northampton, United Kingdom            ",116,02 Jun 2014,5,86,,<p>Quality work &amp  great guy</p>,98%,
3,,Most Detailed Keyword Research for SEO or PPC,Ryan J.,$31,138,"Edinburgh, United Kingdom            ",116,24 May 2014,5,86,,<p>Steven is a SEO expert. Excellent work. </p>,98%,
3,,Most Detailed Keyword Research for SEO or PPC,Ryan J.,$31,138,"Edinburgh, United Kingdom            ",116,23 May 2014,5,86,,<p>Excellent. Great communication and expert advise. Highly recommended. </p>,98%,
3,,Most Detailed Keyword Research for SEO or PPC,Jayne H.,$31,138,"Enniskillen, United Kingdom            ",116,16 May 2014,5,86,,<p>Excellent </p>,98%,
3,,Most Detailed Keyword Research for SEO or PPC,Yves B.,$31,138,"Hasselt, Belgium            ",116,15 May 2014,5,86,,<p>Excellent response and timely delivery.</p>,98%,
3,,Most Detailed Keyword Research for SEO or PPC,Omeed F.,$31,138,"Falkirk, United Kingdom            ",116,13 May 2014,5,86,,"<p>Steven was great, professional, accommodating, friendly and efficient. Will definitely use his services again. </p>",98%,
3,,Most Detailed Keyword Research for SEO or PPC,Alex P.,$31,138,"City of London, United Kingdom            ",116,06 May 2014,5,86,,<p>Fantastic work. Highly recommend. </p>,98%,
3,,Most Detailed Keyword Research for SEO or PPC,Polly D.,$31,138,"London, United Kingdom            ",116,02 May 2014,5,86,,"<p>Great piece of work, thanks Steven</p>",98%,
3,,Most Detailed Keyword Research for SEO or PPC,Nikhil M.,$31,138,"Coatzacoalcos, Mexico            ",116,30 Apr 2014,5,86,,"<p>Once again, a great job with detailed results. Steven also took the time to explain certain elements that I did not understand. I will be sure to hire him again in the future for my SEO/Adwords jobs.</p>",98%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Richard B.,$31,685,"Esher, United Kingdom            ",448,06 May 2015,5,432,,<p>Excellent work - thanks very much</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Adam E.,$31,685,"City of London, United Kingdom            ",448,29 Apr 2015,5,432,,<p>Very prompt and professional work. Thanks The Web Guy.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Jason H.,$31,685,"Dolgellau, United Kingdom            ",448,28 Apr 2015,5,432,,"<p>Excellent Report, loads of detail. Quick too.</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Jonathan L.,$31,685,"Colwyn Bay, United Kingdom            ",448,24 Apr 2015,5,432,,"<p>Great fast service. Very detailed and actionable report! Will definitely use ""The Web Guy"" again. Highly recommended. </p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Richard B.,$31,685,"Esher, United Kingdom            ",448,23 Apr 2015,5,432,,<p>Very helpful - thanks....</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Alexander R.,$31,685,"London, United Kingdom            ",448,22 Apr 2015,5,432,,"<p>Brilliant service, highly recommended!</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Susan P.,$31,685,"Eastbourne, United Kingdom            ",448,22 Apr 2015,5,432,,"<p>Very quick &amp; professional service. Would use again.<br>
Thanks Sue</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Alexander R.,$31,685,"London, United Kingdom            ",448,19 Apr 2015,5,432,,"<p>Brilliant service, highly recommended!</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Jo-Dee W.,$31,685,"Bangkok, Thailand            ",448,18 Apr 2015,1,432,,<p>I paid in advance and never heard from him again.  Didn't see much work done either.  Not happy</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Elizabeth F.,$31,685,"Macau, Macao            ",448,17 Apr 2015,5,432,,<p>Very helpful! Highly recommend.</p>,96%,
5,,"PREMIUM - Local SEO Rankings. Professional Audits, Citations, Maps and Backlinks",Owen S.,$277,28,"Poole, United Kingdom            ",9,05 Apr 2015,5,14,,<p>No problems </p>,99%,
5,,"PREMIUM - Local SEO Rankings. Professional Audits, Citations, Maps and Backlinks",Laura B.,$277,28,"Accrington, United Kingdom            ",9,26 Mar 2015,5,14,,<p>Thank you</p>,99%,
5,,"PREMIUM - Local SEO Rankings. Professional Audits, Citations, Maps and Backlinks",Tracey L.,$277,28,"Wandsworth, United Kingdom            ",9,18 Mar 2015,5,14,,"<p>I will defiantly be using your services again in the very near future. Many Thanks for you quick &amp; efficient work. <br>
<br>
Best<br>
<br>
Tracey </p>",99%,
5,,"PREMIUM - Local SEO Rankings. Professional Audits, Citations, Maps and Backlinks",Ruby R.,$277,28,"Bargoed, United Kingdom            ",9,11 Mar 2015,5,14,,<p>thanks </p>,99%,
5,,"PREMIUM - Local SEO Rankings. Professional Audits, Citations, Maps and Backlinks",Owen S.,$277,28,"Poole, United Kingdom            ",9,09 Feb 2015,5,14,,<p>No problems.</p>,99%,
5,,"PREMIUM - Local SEO Rankings. Professional Audits, Citations, Maps and Backlinks",Steven C.,$277,28,"Brooklyn, United States            ",9,14 Oct 2014,5,14,,<p>great job </p>,99%,
5,,"PREMIUM - Local SEO Rankings. Professional Audits, Citations, Maps and Backlinks",Kelly M.,$277,28,"Sucy-en-Brie, France            ",9,03 Oct 2014,5,14,,<p>thank you</p>,99%,
5,,"PREMIUM - Local SEO Rankings. Professional Audits, Citations, Maps and Backlinks",Michael R.,$277,28,"London, United Kingdom            ",9,05 Jun 2014,5,14,,<p>Excellent.</p>,99%,
5,,"PREMIUM - Local SEO Rankings. Professional Audits, Citations, Maps and Backlinks",Zacharias G.,$277,28,"Nicosia, Cyprus            ",9,02 May 2014,5,14,,<p>great job</p>,99%,
5,,"PREMIUM - Local SEO Rankings. Professional Audits, Citations, Maps and Backlinks",Steven H.,$277,28,"Andover, United Kingdom            ",9,24 Mar 2014,4,14,,<p>Thanks</p>,99%,
